SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawGenomeKmeans,NMFGenomeKmeans,RawGenomeSpec
48193,vertebrate,1,0,0,8473,Mugil cephalus,eukaryota,animalia,chordata,actinopterygii,mugiliformes,mugilidae,mugil,3,2,0
9887,mammal,1,1,0,1359,Muntiacus muntjak vaginalis,eukaryota,animalia,chordata,mammalia,artiodactyla,cervidae,muntiacus,2,2,1
9886,mammal,1,1,0,1659,Muntiacus reevesi,eukaryota,animalia,chordata,mammalia,artiodactyla,cervidae,muntiacus,2,5,1
31302,plant,0,0,0,2681,Muriella zofingiensis,,plantae,chlorophyta,trebouxiophyceae,chlorellales,chlorellaceae,muriella,3,2,0
10089,rodent,1,1,0,10201,Mus caroli,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,1
10098,rodent,1,1,0,4470,Mus cookii,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,0
10110,rodent,1,1,0,2175,Mus dunni,,animalia,chordata,mammalia,rodentia,muridae,mus,3,3,0
10090,rodent,1,1,0,24533776,Mus musculus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,3,0
10091,rodent,1,1,0,11122,Mus musculus castaneus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,3,0
10092,rodent,1,1,0,52926,Mus musculus domesticus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,1
57486,rodent,1,1,0,5027,Mus musculus molossinus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,0
39442,rodent,1,1,0,10215,Mus musculus musculus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,3,0
46456,rodent,1,1,0,2533,Mus musculus wagneri,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,2,2,1
10093,rodent,1,1,0,2849,Mus pahari,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,0
10094,rodent,1,1,0,2241,Mus saxicola,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,1
10095,rodent,1,1,0,124703,Mus sp.,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,0
10103,rodent,1,1,0,5139,Mus spicilegus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,3,0
10096,rodent,1,1,0,22452,Mus spretus,eukaryota,animalia,chordata,mammalia,rodentia,muridae,mus,3,2,0
4641,plant,0,0,0,94861,Musa acuminata,eukaryota,plantae,tracheophyta,liliopsida,zingiberales,musaceae,musa,3,2,0
52838,plant,0,0,0,22068,Musa balbisiana,eukaryota,plantae,tracheophyta,liliopsida,zingiberales,musaceae,musa,2,2,1
89151,plant,0,0,0,1365,Musa x paradisiaca,eukaryota,plantae,tracheophyta,liliopsida,zingiberales,musaceae,musa,3,1,0
7370,invertebrate,0,0,0,69217,Musca domestica,eukaryota,animalia,arthropoda,insecta,diptera,muscidae,musca,2,0,1
156613,plant,0,0,0,2715,Muscari armeniacum,eukaryota,plantae,tracheophyta,liliopsida,asparagales,asparagaceae,muscari,3,4,0
36723,mammal,1,1,0,1207,Mustela erminea,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,mustela,3,3,0
9668,mammal,1,1,0,2017,Mustela putorius,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,mustela,3,2,0
9669,mammal,1,1,0,19006,Mustela putorius furo,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,mustela,3,3,0
6604,invertebrate,0,0,0,4561,Mya arenaria,eukaryota,animalia,mollusca,bivalvia,myida,myidae,mya,2,4,1
292445,invertebrate,0,0,0,1583,Mycetophagus quadripustulatus,eukaryota,animalia,arthropoda,insecta,coleoptera,mycetophagidae,mycetophagus,2,3,1
36809,bacteria,0,0,0,31120,Mycobacterium abscessus,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
319707,bacteria,0,0,0,1524,Mycobacterium aubagnense,,bacteria,actinobacteria,actinomycetia,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1791,bacteria,0,0,0,4044,Mycobacterium aurum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
39687,bacteria,0,0,0,2160,Mycobacterium austroafricanum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
1764,bacteria,0,0,0,77897,Mycobacterium avium,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
243243,bacteria,0,0,0,1617752,Mycobacterium avium 104,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
44454,bacteria,0,0,0,2229,Mycobacterium avium subsp. avium,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
1770,bacteria,0,0,0,28088,Mycobacterium avium subsp. paratuberculosis,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
262316,bacteria,0,0,0,1474502,Mycobacterium avium subsp. paratuberculosis K-10,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
44282,bacteria,0,0,0,3039,Mycobacterium avium subsp. silvaticum,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,3,1,0
319709,bacteria,0,0,0,1168,Mycobacterium barrassiae,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
319705,bacteria,0,0,0,1519,Mycobacterium bolletii,,bacteria,actinobacteria,actinomycetia,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1765,bacteria,0,0,0,9583,Mycobacterium bovis,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
233413,bacteria,0,0,0,1311669,Mycobacterium bovis AF2122/97,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
33892,bacteria,0,0,0,8927,Mycobacterium bovis BCG,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
410289,bacteria,0,0,0,1324208,Mycobacterium bovis BCG str. Pasteur 1173P2,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
28045,bacteria,0,0,0,3964,Mycobacterium celatum,bacteria,bacteria,actinobacteria,actinomycetes,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
1774,bacteria,0,0,0,24461,Mycobacterium chelonae,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
451644,bacteria,0,0,0,1523,Mycobacterium conceptionense,,bacteria,actinobacteria,actinomycetia,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1802,bacteria,0,0,0,1521,Mycobacterium farcinogenes,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
350054,bacteria,0,0,0,1834288,Mycobacterium flavescens PYR-GCK,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
1766,bacteria,0,0,0,9673,Mycobacterium fortuitum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1804,bacteria,0,0,0,1255,Mycobacterium gilvum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
134601,bacteria,0,0,0,1996,Mycobacterium goodii,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
83262,bacteria,0,0,0,1519,Mycobacterium immunogenum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1767,bacteria,0,0,0,7314,Mycobacterium intracellulare,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
1769,bacteria,0,0,0,673788,Mycobacterium leprae,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,3,1,0
53462,bacteria,0,0,0,3169,Mycobacterium mageritense,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1781,bacteria,0,0,0,9569,Mycobacterium marinum,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
281216,bacteria,0,0,0,1519,Mycobacterium massiliense,,bacteria,actinobacteria,actinomycetia,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1806,bacteria,0,0,0,1727,Mycobacterium microti,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
56689,bacteria,0,0,0,4574,Mycobacterium mucogenicum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
43304,bacteria,0,0,0,2546,Mycobacterium peregrinum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
373403,bacteria,0,0,0,23542,Mycobacterium phage 244,,,,,,,,1,1,0
205880,bacteria,0,0,0,22412,Mycobacterium phage Barnyard,,heunggongvirae,uroviricota,caudoviricetes,,,,3,1,0
260121,bacteria,0,0,0,16162,Mycobacterium phage Bethlehem,,heunggongvirae,uroviricota,caudoviricetes,,,,1,6,0
148603,bacteria,0,0,0,15485,Mycobacterium phage Bxb1,,,,,,,,1,1,0
205877,bacteria,0,0,0,47182,Mycobacterium phage Bxz1,,,,,,,,1,1,0
205870,bacteria,0,0,0,15494,Mycobacterium phage Bxz2,,,,,,,,1,1,0
373404,bacteria,0,0,0,46429,Mycobacterium phage Catera,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
373405,bacteria,0,0,0,16254,Mycobacterium phage Che12,,,,,,,,1,1,0
205868,bacteria,0,0,0,18949,Mycobacterium phage Che8,,,,,,,,3,1,0
205872,bacteria,0,0,0,17991,Mycobacterium phage Che9c,,,,,,,,1,6,0
205876,bacteria,0,0,0,17897,Mycobacterium phage Che9d,,,,,,,,3,3,0
205869,bacteria,0,0,0,23839,Mycobacterium phage Cjw1,,,,,,,,1,1,0
373406,bacteria,0,0,0,22713,Mycobacterium phage Cooper,,heunggongvirae,uroviricota,caudoviricetes,,,,1,6,0
205875,bacteria,0,0,0,22095,Mycobacterium phage Corndog,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
28369,bacteria,0,0,0,15792,Mycobacterium phage D29,,,,,,,,1,1,0
373407,bacteria,0,0,0,14034,Mycobacterium phage Halo,,heunggongvirae,uroviricota,caudoviricetes,,,,1,6,0
31757,bacteria,0,0,0,15669,Mycobacterium phage L5,,,,,,,,1,1,0
373408,bacteria,0,0,0,18090,Mycobacterium phage Llij,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
65388,bacteria,0,0,0,1705,Mycobacterium phage Ms6,,,,,,,,1,1,0
205879,bacteria,0,0,0,34939,Mycobacterium phage Omega,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
373409,bacteria,0,0,0,21519,Mycobacterium phage Orion,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
373410,bacteria,0,0,0,20150,Mycobacterium phage PBI1,,,,,,,,3,1,0
213236,bacteria,0,0,0,21747,Mycobacterium phage PG1,,,,,,,,1,1,0
373413,bacteria,0,0,0,22021,Mycobacterium phage Pipefish,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
373411,bacteria,0,0,0,20814,Mycobacterium phage PLot,,heunggongvirae,uroviricota,caudoviricetes,,,,3,1,0
373412,bacteria,0,0,0,17877,Mycobacterium phage PMC,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
373414,bacteria,0,0,0,20678,Mycobacterium phage Qyrzula,,heunggongvirae,uroviricota,caudoviricetes,,,,1,6,0
205874,bacteria,0,0,0,21492,Mycobacterium phage Rosebush,,heunggongvirae,uroviricota,caudoviricetes,,,,1,6,0
88870,bacteria,0,0,0,16304,Mycobacterium phage TM4,,,,,,,,1,6,0
439809,bacteria,0,0,0,18738,Mycobacterium phage Tweety,,heunggongvirae,uroviricota,caudoviricetes,,,,1,1,0
260120,bacteria,0,0,0,15402,Mycobacterium phage U2,,,,,,,,1,6,0
373415,bacteria,0,0,0,23560,Mycobacterium phage Wildcat,,heunggongvirae,uroviricota,caudoviricetes,,vilmaviridae,,3,1,0
1771,bacteria,0,0,0,1728,Mycobacterium phlei,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
319706,bacteria,0,0,0,1519,Mycobacterium phocaicum,,bacteria,actinobacteria,actinomycetia,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
39693,bacteria,0,0,0,1867,Mycobacterium porcinum,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
36814,bacteria,0,0,0,1995,Mycobacterium rhodesiae,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,3,1,0
1796,bacteria,0,0,0,1618,Mycobacterium senegalense,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
98668,bacteria,0,0,0,1538,Mycobacterium septicum,,bacteria,actinobacteria,actinomycetia,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
1772,bacteria,0,0,0,107022,Mycobacterium smegmatis,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
246196,bacteria,0,0,0,2139187,Mycobacterium smegmatis str. MC2 155,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
201180,bacteria,0,0,0,1342,Mycobacterium sp. 6PY1,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
74662,bacteria,0,0,0,3892,Mycobacterium sp. CH-1,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
332621,bacteria,0,0,0,2117,Mycobacterium sp. CH-2,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
169876,bacteria,0,0,0,1230,Mycobacterium sp. G3,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,3,0
106323,bacteria,0,0,0,1503,Mycobacterium sp. GP1,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
84591,bacteria,0,0,0,1129,Mycobacterium sp. HE5,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
164757,bacteria,0,0,0,1874340,Mycobacterium sp. JLS,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
189918,bacteria,0,0,0,1928523,Mycobacterium sp. KMS,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
263548,bacteria,0,0,0,2038,Mycobacterium sp. M156,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
164756,bacteria,0,0,0,1833721,Mycobacterium sp. MCS,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
282077,bacteria,0,0,0,1948,Mycobacterium sp. P101,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
214016,bacteria,0,0,0,3246,Mycobacterium sp. S65,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
406423,bacteria,0,0,0,3565,Mycobacterium sp. SNP11,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
373038,bacteria,0,0,0,2517,Mycobacterium sp. TY-6,bacteria,bacteria,actinobacteriota,actinomycetia,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
1773,bacteria,0,0,0,35032,Mycobacterium tuberculosis,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,1,0
83331,bacteria,0,0,0,1330963,Mycobacterium tuberculosis CDC1551,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
336982,bacteria,0,0,0,1343488,Mycobacterium tuberculosis F11,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
419947,bacteria,0,0,0,1347530,Mycobacterium tuberculosis H37Ra,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
83332,bacteria,0,0,0,1344223,Mycobacterium tuberculosis H37Rv,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
1809,bacteria,0,0,0,3561,Mycobacterium ulcerans,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
362242,bacteria,0,0,0,2770231,Mycobacterium ulcerans Agy99,bacteria,bacteria,actinobacteria,actinomycetes,mycobacteriales,mycobacteriaceae,mycobacterium,1,6,0
350058,bacteria,0,0,0,1995145,Mycobacterium vanbaalenii PYR-1,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,6,0
59750,bacteria,0,0,0,1865,Mycobacterium wolinskyi,,bacteria,actinobacteria,actinobacteria,actinomycetales,mycobacteriaceae,mycobacterium,1,1,0
2110,bacteria,0,0,0,17540,Mycoplasma agalactiae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
347257,bacteria,0,0,0,262158,Mycoplasma agalactiae PG2,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
47687,bacteria,0,0,0,3646,Mycoplasma alligatoris,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2111,bacteria,0,0,0,11602,Mycoplasma arthritidis,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
28903,bacteria,0,0,0,27017,Mycoplasma bovis,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
40479,bacteria,0,0,0,4142,Mycoplasma capricolum subsp. capricolum,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
340047,bacteria,0,0,0,300348,Mycoplasma capricolum subsp. capricolum ATCC 27343,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
40480,bacteria,0,0,0,3432,Mycoplasma capricolum subsp. capripneumoniae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
45361,bacteria,0,0,0,4214,Mycoplasma conjunctivae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2115,bacteria,0,0,0,38888,Mycoplasma fermentans,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2096,bacteria,0,0,0,22683,Mycoplasma gallisepticum,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
233150,bacteria,0,0,0,291981,Mycoplasma gallisepticum R,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2098,bacteria,0,0,0,23493,Mycoplasma hominis,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2099,bacteria,0,0,0,45460,Mycoplasma hyopneumoniae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
295358,bacteria,0,0,0,268938,Mycoplasma hyopneumoniae 232,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
262722,bacteria,0,0,0,267105,Mycoplasma hyopneumoniae 7448,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
262719,bacteria,0,0,0,263637,Mycoplasma hyopneumoniae J,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
29560,bacteria,0,0,0,1298,Mycoplasma imitans,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2116,bacteria,0,0,0,2100,Mycoplasma iowae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2118,bacteria,0,0,0,17023,Mycoplasma mobile,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
267748,bacteria,0,0,0,235849,Mycoplasma mobile 163K,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
40477,bacteria,0,0,0,2021,Mycoplasma mycoides subsp. capri,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2103,bacteria,0,0,0,4818,Mycoplasma mycoides subsp. mycoides,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,0,1
44100,bacteria,0,0,0,2224,Mycoplasma mycoides subsp. mycoides LC,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
44101,bacteria,0,0,0,25333,Mycoplasma mycoides subsp. mycoides SC,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
272632,bacteria,0,0,0,330592,Mycoplasma mycoides subsp. mycoides SC str. PG1,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
272633,bacteria,0,0,0,401837,Mycoplasma penetrans HF-2,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
75590,bacteria,0,0,0,4748,Mycoplasma phage MAV1,,,,,,,,0,5,1
35238,bacteria,0,0,0,3590,Mycoplasma phage P1,,,,,,,,0,5,1
2104,bacteria,0,0,0,11669,Mycoplasma pneumoniae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,2,3,1
2107,bacteria,0,0,0,295042,Mycoplasma pulmonis,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
2105,bacteria,0,0,0,3341,Mycoplasma sp. 'bovine group 7',bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,0,1
57372,bacteria,0,0,0,1879,Mycoplasma suis,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,2,5,1
2109,bacteria,0,0,0,4611,Mycoplasma synoviae,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
262723,bacteria,0,0,0,237841,Mycoplasma synoviae 53,bacteria,bacteria,tenericutes,mollicutes,mycoplasmatales,mycoplasmataceae,mycoplasma,0,5,1
83344,plant,0,0,0,1452,Mycosphaerella fijiensis,eukaryota,fungi,ascomycota,dothideomycetes,mycosphaerellales,mycosphaerellaceae,pseudocercospora,3,2,0
54734,plant,0,0,0,21315,Mycosphaerella graminicola,eukaryota,fungi,ascomycota,dothideomycetes,capnodiales,mycosphaerellaceae,mycosphaerella,3,2,0
64363,plant,0,0,0,14282,Mycosphaerella pini,eukaryota,fungi,ascomycota,dothideomycetes,mycosphaerellales,mycosphaerellaceae,dothistroma,3,2,0
259522,plant,0,0,0,2531,Mycosphaerella zeae-maydis,eukaryota,fungi,ascomycota,dothideomycetes,mycosphaerellales,mycosphaerellaceae,mycosphaerella,3,2,0
75356,vertebrate,1,0,0,1064,Mylopharyngodon piceus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,mylopharyngodon,3,4,0
68557,vertebrate,1,0,0,1047,Myoxocephalus octodecemspinosus,eukaryota,animalia,chordata,actinopterygii,scorpaeniformes,cottidae,myoxocephalus,3,4,0
256,bacteria,0,0,0,1012,Myroides odoratus,bacteria,bacteria,bacteroidetes,flavobacteriia,flavobacteriales,flavobacteriaceae,myroides,1,3,0
62969,plant,0,0,0,1313,Myrothecium roridum,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,stachybotryaceae,paramyrothecium,3,4,0
5532,plant,0,0,0,1391,Myrothecium verrucaria,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,stachybotryaceae,albifimbria,3,0,0
271217,invertebrate,0,0,0,3520,Mythimna separata,eukaryota,animalia,arthropoda,insecta,lepidoptera,noctuidae,mythimna,3,2,0
6549,invertebrate,0,0,0,5589,Mytilus californianus,eukaryota,animalia,mollusca,bivalvia,mytilida,mytilidae,mytilus,2,3,1
6550,invertebrate,0,0,0,19236,Mytilus edulis,eukaryota,animalia,mollusca,bivalvia,mytilida,mytilidae,mytilus,2,3,1
29158,invertebrate,0,0,0,31663,Mytilus galloprovincialis,eukaryota,animalia,mollusca,bivalvia,mytilida,mytilidae,mytilus,2,0,1
6551,invertebrate,0,0,0,3924,Mytilus trossulus,eukaryota,animalia,mollusca,bivalvia,mytilida,mytilidae,mytilus,2,0,1
7769,vertebrate,1,0,0,5610,Myxine glutinosa,eukaryota,animalia,chordata,myxini,myxiniformes,myxinidae,myxine,3,4,0
107831,bacteria,0,0,0,1596,Myxobacter sp. AL-1,bacteria,bacteria,proteobacteria,deltaproteobacteria,myxococcales,polyangiaceae,myxobacter,2,1,1
59783,invertebrate,0,0,0,1064,Myxobolus cerebralis,eukaryota,animalia,cnidaria,myxozoa,bivalvulida,myxobolidae,myxobolus,2,0,1
33,bacteria,0,0,0,1858,Myxococcus fulvus,bacteria,bacteria,proteobacteria,deltaproteobacteria,myxococcales,myxococcaceae,myxococcus,1,1,0
49964,bacteria,0,0,0,19003,Myxococcus phage Mx8,,,,,,,,1,1,0
235265,bacteria,0,0,0,1220,Myxococcus phage Mx9,,,,,,,,1,6,0
34,bacteria,0,0,0,147080,Myxococcus xanthus,bacteria,bacteria,proteobacteria,deltaproteobacteria,myxococcales,myxococcaceae,myxococcus,1,6,0
246197,bacteria,0,0,0,2819251,Myxococcus xanthus DK 1622,bacteria,bacteria,proteobacteria,deltaproteobacteria,myxococcales,myxococcaceae,myxococcus,1,6,0
70543,vertebrate,1,0,0,1230,Myxocyprinus asiaticus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,catostomidae,myxocyprinus,3,2,0
13164,invertebrate,0,0,0,9648,Myzus persicae,eukaryota,animalia,arthropoda,insecta,hemiptera,aphididae,myzus,2,2,1
5763,invertebrate,0,0,0,5462,Naegleria fowleri,eukaryota,protozoa,heterolobosea,lobosa,amoebida,vahlkampfidae,naegleria,2,0,1
5762,invertebrate,0,0,0,14075,Naegleria gruberi,eukaryota,protozoa,heterolobosea,lobosa,amoebida,vahlkampfidae,naegleria,2,0,1
8656,vertebrate,1,0,0,5027,Naja atra,eukaryota,animalia,chordata,reptilia,squamata,elapidae,naja,2,2,1
