SpeciesID,Type,IsVertibrate,IsMammal,DNAtype,Ncodons,SpeciesName,Domain,Kingdom,Phylum,Class,Order,Family,Genus,RawMitKmeans,NMFMitKmeans,RawMitSpec,NMFMitSpec
96856,invertebrate,0,0,1,3061, Ligia oceanica,eukaryota,animalia,arthropoda,malacostraca,isopoda,ligiidae,ligia,0,2,1,2
154033,vertebrate,1,0,1,1403, Limia dominicensis,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,limia,4,0,0,1
154034,vertebrate,1,0,1,1403, Limia melanogaster,eukaryota,animalia,chordata,actinopterygii,cyprinodontiformes,poeciliidae,limia,3,0,0,1
286579,vertebrate,1,0,1,1047, Limnochromis abeelei,eukaryota,animalia,chordata,actinopteri,perciformes,cichlidae,limnochromis,3,3,1,1
27749,vertebrate,1,0,1,1745, Limnochromis auritus,eukaryota,animalia,chordata,actinopterygii,perciformes,cichlidae,limnochromis,3,3,1,0
286580,vertebrate,1,0,1,1744, Limnochromis staneri,eukaryota,animalia,chordata,actinopteri,perciformes,cichlidae,limnochromis,3,3,1,0
120496,vertebrate,1,0,1,2560, Limnonectes fujianensis,eukaryota,animalia,chordata,amphibia,anura,dicroglossidae,limnonectes,3,3,1,1
103048,vertebrate,1,0,1,2388, Limnothlypis swainsonii,eukaryota,animalia,chordata,aves,passeriformes,parulidae,limnothlypis,4,3,0,1
6850,invertebrate,0,0,1,2451, Limulus polyphemus,eukaryota,animalia,arthropoda,merostomata,xiphosurida,limulidae,limulus,0,1,2,0
7574,invertebrate,0,0,1,4033, Lingula anatina,eukaryota,animalia,brachiopoda,lingulata,lingulida,lingulidae,lingula,0,2,1,2
109408,vertebrate,1,0,1,1038, Liolaemus darwinii,eukaryota,animalia,chordata,reptilia,squamata,liolaemidae,liolaemus,1,3,0,1
166936,vertebrate,1,0,1,1038, Liolaemus molinai,eukaryota,animalia,chordata,reptilia,squamata,liolaemidae,liolaemus,1,3,0,1
323370,rodent,1,1,1,12160, Liomys irroratus,eukaryota,animalia,chordata,mammalia,rodentia,heteromyidae,liomys,1,0,0,1
323369,rodent,1,1,1,13300, Liomys pictus,eukaryota,animalia,chordata,mammalia,rodentia,heteromyidae,liomys,1,0,0,1
348155,rodent,1,1,1,3800, Liomys salvini,eukaryota,animalia,chordata,mammalia,rodentia,heteromyidae,liomys,1,0,0,1
348362,rodent,1,1,1,1520, Liomys spectabilis,eukaryota,animalia,chordata,mammalia,rodentia,heteromyidae,liomys,1,3,0,1
148090,mammal,1,1,1,1900, Lionycteris spurrelli,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,lionycteris,1,3,0,1
118797,mammal,1,1,1,3987, Lipotes vexillifer,eukaryota,animalia,chordata,mammalia,cetacea,lipotidae,lipotes,1,0,0,1
127405,invertebrate,0,0,1,4140, Liriomyza huidobrensis,eukaryota,animalia,arthropoda,insecta,diptera,agromyzidae,liriomyza,2,1,2,0
127406,invertebrate,0,0,1,6669, Liriomyza sativae,eukaryota,animalia,arthropoda,insecta,diptera,agromyzidae,liriomyza,2,1,2,0
198433,invertebrate,0,0,1,2070, Liriomyza trifolii,eukaryota,animalia,arthropoda,insecta,diptera,agromyzidae,liriomyza,2,1,2,0
103588,mammal,1,1,1,1899, Lissodelphis borealis,eukaryota,animalia,chordata,mammalia,cetacea,delphinidae,lissodelphis,4,0,0,1
7552,invertebrate,0,0,1,3483, Lithobius forficatus,eukaryota,animalia,arthropoda,chilopoda,lithobiomorpha,lithobiidae,lithobius,0,3,2,0
6689,invertebrate,0,0,1,3333, Litopenaeus vannamei,,animalia,arthropoda,malacostraca,decapoda,penaeidae,litopenaeus,0,1,2,0
31220,invertebrate,0,0,1,9776, Littorina saxatilis,eukaryota,animalia,mollusca,gastropoda,littorinimorpha,littorinidae,littorina,0,1,2,0
156992,vertebrate,1,0,1,3739, Liua shihi,eukaryota,animalia,chordata,amphibia,caudata,hynobiidae,liua,2,3,2,0
101849,mammal,1,1,1,7074, Lobodon carcinophaga,eukaryota,animalia,chordata,mammalia,carnivora,phocidae,lobodon,1,0,0,1
7004,invertebrate,0,0,1,3677, Locusta migratoria,eukaryota,animalia,arthropoda,insecta,orthoptera,acrididae,locusta,2,1,2,0
126877,vertebrate,1,0,1,2776, Locustella certhiola,eukaryota,animalia,chordata,aves,passeriformes,locustellidae,locustella,4,3,0,1
68491,vertebrate,1,0,1,1388, Locustella fluviatilis,eukaryota,animalia,chordata,aves,passeriformes,locustellidae,locustella,4,0,0,1
260104,vertebrate,1,0,1,3538, Locustella lanceolata,eukaryota,animalia,chordata,aves,passeriformes,locustellidae,locustella,4,3,0,1
260105,vertebrate,1,0,1,2429, Locustella naevia,eukaryota,animalia,chordata,aves,passeriformes,locustellidae,locustella,4,0,0,1
187437,vertebrate,1,0,1,1735, Locustella ochotensis,eukaryota,animalia,chordata,aves,passeriformes,locustellidae,locustella,4,0,0,1
126878,vertebrate,1,0,1,3327, Locustella pleskei,eukaryota,animalia,chordata,aves,passeriformes,locustellidae,locustella,4,3,0,1
6617,invertebrate,0,0,1,7133, Loligo bleekeri,,animalia,mollusca,cephalopoda,myopsida,loliginidae,heterololigo,2,1,2,0
190509,mammal,1,1,1,1900, Lonchophylla robusta,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,lonchophylla,4,0,0,1
138705,mammal,1,1,1,2599, Lonchophylla thomasi,,animalia,chordata,mammalia,chiroptera,phyllostomidae,lonchophylla,1,0,0,1
76717,mammal,1,1,1,3257, Lontra canadensis,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,lontra,1,0,0,1
356379,invertebrate,0,0,1,3381, Lophiotoma cerithiformis,,metazoa,mollusca,gastropoda,neogastropoda,turridae,lophiotoma,0,1,2,0
8073,vertebrate,1,0,1,2168, Lophius americanus,eukaryota,animalia,chordata,actinopterygii,lophiiformes,lophiidae,lophius,3,3,1,0
30790,vertebrate,1,0,1,2593, Lophius litulon,eukaryota,animalia,chordata,actinopterygii,lophiiformes,lophiidae,lophius,3,3,1,1
140446,vertebrate,1,0,1,1109, Lophura swinhoii,eukaryota,animalia,chordata,aves,galliformes,phasianidae,lophura,4,0,0,1
69944,vertebrate,1,0,1,1784, Lota lota,eukaryota,animalia,chordata,actinopterygii,gadiformes,lotidae,lota,3,3,1,0
225159,invertebrate,0,0,1,3353, Lottia digitalis,eukaryota,animalia,mollusca,gastropoda,patellogastropoda,lottiidae,lottia,0,2,1,2
64802,vertebrate,1,0,1,1012, Loxia curvirostra,eukaryota,animalia,chordata,aves,passeriformes,fringillidae,loxia,4,0,0,1
111865,vertebrate,1,0,1,2681, Loxigilla noctis,eukaryota,animalia,chordata,aves,passeriformes,thraupidae,loxigilla,4,4,0,0
9785,mammal,1,1,1,17602, Loxodonta africana,eukaryota,animalia,chordata,mammalia,proboscidea,elephantidae,loxodonta,1,0,0,1
99490,mammal,1,1,1,6064, Loxodonta cyclotis,eukaryota,animalia,chordata,mammalia,proboscidea,elephantidae,loxodonta,1,0,0,1
13632,invertebrate,0,0,1,2476, Lucilia sericata,eukaryota,animalia,arthropoda,insecta,diptera,calliphoridae,lucilia,2,1,2,0
60585,invertebrate,0,0,1,3456, Luidia quinalia,,,,,,,,0,3,1,0
3871,plant,0,0,1,1143, Lupinus angustifolius,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,lupinus,0,2,1,2
3873,plant,0,0,1,1158, Lupinus luteus,eukaryota,plantae,tracheophyta,magnoliopsida,fabales,fabaceae,lupinus,0,2,1,2
232193,vertebrate,1,0,1,2623, Lutjanus russellii,eukaryota,animalia,chordata,actinopterygii,perciformes,lutjanidae,lutjanus,3,4,1,0
75026,vertebrate,1,0,1,1784, Luvarus imperialis,eukaryota,animalia,chordata,actinopterygii,perciformes,luvaridae,luvarus,3,4,1,2
33536,vertebrate,1,0,1,1396, Luxilus chrysocephalus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,luxilus,3,4,1,0
297010,vertebrate,1,0,1,2144, Lyciasalamandra atifi,eukaryota,animalia,chordata,amphibia,caudata,salamandridae,lyciasalamandra,1,3,0,1
156864,vertebrate,1,0,1,1038, Lyciasalamandra fazilae,eukaryota,animalia,chordata,amphibia,caudata,salamandridae,lyciasalamandra,1,3,0,1
181467,vertebrate,1,0,1,1784, Lycodes toyamensis,,animalia,chordata,actinopterygii,perciformes,zoarcidae,lycodes,3,2,1,2
61383,mammal,1,1,1,3174, Lynx canadensis,eukaryota,animalia,chordata,mammalia,carnivora,felidae,lynx,4,0,0,1
344752,invertebrate,0,0,1,2805, Lysiosquillina maculata,eukaryota,animalia,arthropoda,malacostraca,stomatopoda,lysiosquillidae,lysiosquillina,0,1,1,0
359809,vertebrate,1,0,1,2610, Lythrurus alegnotus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
36786,vertebrate,1,0,1,2088, Lythrurus ardens,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
36788,vertebrate,1,0,1,2087, Lythrurus atrapiculus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
36792,vertebrate,1,0,1,2087, Lythrurus bellus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
354136,vertebrate,1,0,1,1566, Lythrurus fasciolaris,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
36787,vertebrate,1,0,1,1044, Lythrurus fumeus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
36790,vertebrate,1,0,1,2605, Lythrurus lirus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
359810,vertebrate,1,0,1,1044, Lythrurus matutinus,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
7967,vertebrate,1,0,1,3404, Lythrurus roseipinnis,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
36789,vertebrate,1,0,1,2088, Lythrurus snelsoni,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,3,1,1
36791,vertebrate,1,0,1,1212, Lythrurus umbratilis,eukaryota,animalia,chordata,actinopterygii,cypriniformes,cyprinidae,lythrurus,3,4,1,0
9544,primate,1,1,1,2298, Macaca mulatta,eukaryota,animalia,chordata,mammalia,primates,cercopithecidae,macaca,4,0,0,1
9546,primate,1,1,1,1500, Macaca sylvanus,eukaryota,animalia,chordata,mammalia,primates,cercopithecidae,macaca,1,0,0,1
79674,invertebrate,0,0,1,1598, Macrobrachium rosenbergii,eukaryota,animalia,arthropoda,malacostraca,decapoda,palaemonidae,macrobrachium,0,2,1,2
75444,vertebrate,1,0,1,3435, Macroclemys temminckii,,animalia,chordata,reptilia,testudines,chelydridae,macrochelys,1,0,0,1
9319,mammal,1,1,1,2731, Macropus robustus,,animalia,chordata,mammalia,diprotodontia,macropodidae,macropus,1,3,0,1
206124,vertebrate,1,0,1,1784, Macroramphosus scolopax,eukaryota,animalia,chordata,actinopterygii,syngnathiformes,centriscidae,macroramphosus,3,4,1,0
384593,vertebrate,1,0,1,2167, Macrorhamphosodes uradoi,eukaryota,animalia,chordata,actinopterygii,tetraodontiformes,triacanthodidae,macrorhamphosodes,3,3,1,1
29082,mammal,1,1,1,1719, Macroscelides proboscideus,eukaryota,animalia,chordata,mammalia,macroscelidea,macroscelididae,macroscelides,1,0,0,1
92651,mammal,1,1,1,2620, Macrotis lagotis,eukaryota,animalia,chordata,mammalia,peramelemorphia,thylacomyidae,macrotis,1,0,0,1
148305,plant,0,0,1,1576, Magnaporthe grisea,eukaryota,fungi,ascomycota,sordariomycetes,magnaporthales,magnaporthaceae,magnaporthe,2,1,2,0
3407,plant,0,0,1,1840, Magnolia x soulangeana,eukaryota,plantae,tracheophyta,magnoliopsida,magnoliales,magnoliaceae,magnolia,0,2,1,2
286009,vertebrate,1,0,1,2691, Malacochersus tornieri,eukaryota,animalia,chordata,reptilia,testudines,testudinidae,malacochersus,1,0,0,1
136089,invertebrate,0,0,1,10608, Malawimonas jakobiformis,eukaryota,protozoa,loukozoa,,malawimonadida,malawimonadidae,malawimonas,2,1,2,0
228329,vertebrate,1,0,1,1866, Malurus leucopterus leuconotus,eukaryota,animalia,chordata,aves,passeriformes,maluridae,malurus,4,4,0,0
228328,vertebrate,1,0,1,1164, Malurus leucopterus leucopterus,eukaryota,animalia,chordata,aves,passeriformes,maluridae,malurus,4,4,0,0
39053,mammal,1,1,1,1914, Mammut americanum,eukaryota,animalia,chordata,mammalia,proboscidea,mammutidae,mammut,1,0,0,1
37349,mammal,1,1,1,7678, Mammuthus primigenius,eukaryota,animalia,chordata,mammalia,proboscidea,elephantidae,mammuthus,1,0,0,1
73815,mammal,1,1,1,3909, Manis tetradactyla,eukaryota,animalia,chordata,mammalia,pholidota,manidae,manis,1,3,0,1
260614,vertebrate,1,0,1,2687, Manouria emys,eukaryota,animalia,chordata,reptilia,testudines,testudinidae,manouria,1,0,0,1
143518,vertebrate,1,0,1,1267, Mantella baroni,eukaryota,animalia,chordata,amphibia,anura,mantellidae,mantella,1,3,0,0
143423,vertebrate,1,0,1,1267, Mantella bernhardi,eukaryota,animalia,chordata,amphibia,anura,mantellidae,mantella,1,0,0,1
111290,vertebrate,1,0,1,2359, Mantella madagascariensis,eukaryota,animalia,chordata,amphibia,anura,mantellidae,mantella,1,3,1,0
124230,invertebrate,0,0,1,4680, Maoricicada campbelli,eukaryota,animalia,arthropoda,insecta,hemiptera,cicadidae,maoricicada,2,1,2,0
3197,plant,0,0,1,22350, Marchantia polymorpha,eukaryota,plantae,marchantiophyta,marchantiopsida,marchantiales,marchantiaceae,marchantia,0,2,1,2
111985,vertebrate,1,0,1,6595, Margarops fuscatus,eukaryota,animalia,chordata,aves,passeriformes,mimidae,margarops,4,4,0,0
111986,vertebrate,1,0,1,3187, Margarops fuscus,eukaryota,animalia,chordata,aves,passeriformes,mimidae,margarops,4,4,0,0
93157,rodent,1,1,1,1140, Marmota baibacina,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,marmota,1,3,0,1
93158,rodent,1,1,1,1138, Marmota bobak,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,marmota,1,3,0,1
93161,rodent,1,1,1,1139, Marmota camtschatica,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,marmota,1,3,0,1
71802,rodent,1,1,1,1520, Marmota caudata,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,marmota,1,3,0,1
9993,rodent,1,1,1,1139, Marmota marmota,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,marmota,1,3,0,1
9995,rodent,1,1,1,1520, Marmota monax,eukaryota,animalia,chordata,mammalia,rodentia,sciuridae,marmota,1,3,0,1
27405,invertebrate,0,0,1,1310, Marsupenaeus japonicus,,animalia,arthropoda,malacostraca,decapoda,penaeidae,marsupenaeus,0,1,2,0
9660,mammal,1,1,1,15038, Martes americana,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,0,0,1
74864,mammal,1,1,1,1836, Martes flavigula,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,0,0,1
9659,mammal,1,1,1,1140, Martes foina,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,3,0,1
29065,mammal,1,1,1,1900, Martes martes,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,3,0,1
36721,mammal,1,1,1,9168, Martes melampus,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,0,0,1
76720,mammal,1,1,1,1488, Martes pennanti,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,0,0,1
36722,mammal,1,1,1,3768, Martes zibellina,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,martes,4,3,0,0
143340,vertebrate,1,0,1,1782, Mastacembelus favus,eukaryota,animalia,chordata,actinopterygii,synbranchiformes,mastacembelidae,mastacembelus,3,3,1,0
223211,vertebrate,1,0,1,2047, Masturus lanceolatus,eukaryota,animalia,chordata,actinopterygii,tetraodontiformes,molidae,masturus,3,2,1,2
176197,vertebrate,1,0,1,2035, Mauremys leprosa,eukaryota,animalia,chordata,reptilia,testudines,geoemydidae,mauremys,1,0,0,1
74926,vertebrate,1,0,1,3496, Mauremys mutica,eukaryota,animalia,chordata,reptilia,testudines,geoemydidae,mauremys,1,0,0,1
127245,invertebrate,0,0,1,1932, Mechanitis polymnia,eukaryota,animalia,arthropoda,insecta,lepidoptera,nymphalidae,mechanitis,2,1,2,0
266495,invertebrate,0,0,1,2204, Megabalanus volcano,eukaryota,animalia,arthropoda,hexanauplia,sessilia,balanidae,megabalanus,0,1,2,0
9413,mammal,1,1,1,1047, Megaderma lyra,eukaryota,animalia,chordata,mammalia,chiroptera,megadermatidae,megaderma,4,0,0,1
7932,vertebrate,1,0,1,1799, Megalops atlanticus,eukaryota,animalia,chordata,actinopterygii,elopiformes,megalopidae,megalops,1,3,0,1
118141,vertebrate,1,0,1,2358, Megalops cyprinoides,eukaryota,animalia,chordata,actinopterygii,elopiformes,megalopidae,megalops,1,3,0,1
81904,vertebrate,1,0,1,1748, Megapodius eremita,eukaryota,animalia,chordata,aves,galliformes,megapodiidae,megapodius,4,3,0,1
177168,vertebrate,1,0,1,1075, Megapodius layardi,eukaryota,animalia,chordata,aves,galliformes,megapodiidae,megapodius,4,0,0,1
9773,mammal,1,1,1,3706, Megaptera novaeangliae,eukaryota,animalia,chordata,mammalia,cetacea,balaenopteridae,megaptera,1,0,0,1
181425,vertebrate,1,0,1,1784, Melanocetus murrayi,eukaryota,animalia,chordata,actinopterygii,lophiiformes,melanocetidae,melanocetus,3,3,1,1
8056,vertebrate,1,0,1,18569, Melanogrammus aeglefinus,eukaryota,animalia,chordata,actinopterygii,gadiformes,gadidae,melanogrammus,3,4,1,0
120839,vertebrate,1,0,1,2164, Melanotaenia lacustris,eukaryota,animalia,chordata,actinopterygii,atheriniformes,melanotaeniidae,melanotaenia,3,3,1,1
120803,vertebrate,1,0,1,1288, Melanotaenia splendida splendida,eukaryota,animalia,chordata,actinopterygii,atheriniformes,melanotaeniidae,melanotaenia,3,2,1,2
9662,mammal,1,1,1,10569, Meles meles,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,meles,1,0,0,1
191034,mammal,1,1,1,3088, Meles meles anakuma,eukaryota,animalia,chordata,mammalia,carnivora,mustelidae,meles,1,0,0,1
177112,invertebrate,0,0,1,2052, Meligethes aeneus,,animalia,arthropoda,insecta,coleoptera,nitidulidae,brassicogethes,2,3,2,0
60889,invertebrate,0,0,1,4563, Melipona bicolor,eukaryota,animalia,arthropoda,insecta,hymenoptera,apidae,melipona,2,1,2,0
13146,vertebrate,1,0,1,3403, Melopsittacus undulatus,eukaryota,animalia,chordata,aves,psittaciformes,psittacidae,melopsittacus,4,3,0,1
47692,vertebrate,1,0,1,3536, Menura novaehollandiae,eukaryota,animalia,chordata,aves,passeriformes,menuridae,menura,4,0,0,1
30548,mammal,1,1,1,2762, Mephitis mephitis,eukaryota,animalia,chordata,mammalia,carnivora,mephitidae,mephitis,1,0,0,1
46521,invertebrate,0,0,1,2072, Meridiastra gunnii,eukaryota,animalia,echinodermata,asteroidea,valvatida,asterinidae,meridiastra,3,3,1,0
254837,invertebrate,0,0,1,1036, Meridiastra medius,eukaryota,animalia,echinodermata,asteroidea,valvatida,asterinidae,meridiastra,3,4,1,0
8058,vertebrate,1,0,1,12956, Merlangius merlangus,eukaryota,animalia,chordata,actinopterygii,gadiformes,gadidae,merlangius,3,4,1,0
123226,invertebrate,0,0,1,2092, Mesobuthus gibbosus,eukaryota,animalia,arthropoda,arachnida,scorpiones,buthidae,mesobuthus,0,2,1,2
34649,invertebrate,0,0,1,1405, Mesobuthus martensii,eukaryota,animalia,arthropoda,arachnida,scorpiones,buthidae,mesobuthus,0,2,1,2
148094,mammal,1,1,1,7608, Mesophylla macconnelli,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,mesophylla,1,0,0,1
41882,plant,0,0,1,9257, Mesostigma viride,eukaryota,plantae,streptophyta,mesostigmatophyceae,mesostigmatales,mesostigmataceae,mesostigma,0,1,2,0
42725,mammal,1,1,1,3612, Metachirus nudicaudatus,eukaryota,animalia,chordata,mammalia,didelphimorphia,didelphidae,metachirus,1,0,0,1
5530,plant,0,0,1,4854, Metarhizium anisopliae,eukaryota,fungi,ascomycota,sordariomycetes,hypocreales,clavicipitaceae,metarhizium,2,1,2,0
34638,invertebrate,0,0,1,6349, Metaseiulus occidentalis,,animalia,arthropoda,arachnida,mesostigmata,phytoseiidae,galendromus,2,1,2,2
6116,invertebrate,0,0,1,6010, Metridium senile,,animalia,cnidaria,anthozoa,actiniaria,metridiidae,metridium,0,2,1,2
56335,vertebrate,1,0,1,3916, Micrastur gilvicollis,eukaryota,animalia,chordata,aves,falconiformes,falconidae,micrastur,4,0,0,1
143352,primate,1,1,1,2584, Microcebus berthae,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,3,0,1
143354,primate,1,1,1,33932, Microcebus griseorufus,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,3,0,1
236275,primate,1,1,1,2456, Microcebus jollyae,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,4,0,0
236274,primate,1,1,1,2658, Microcebus mittermeieri,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,4,0,0
30608,primate,1,1,1,10723, Microcebus murinus,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,3,0,1
143283,primate,1,1,1,3038, Microcebus myoxinus,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,3,0,1
122231,primate,1,1,1,5507, Microcebus ravelobensis,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,4,0,0
122232,primate,1,1,1,9585, Microcebus rufus,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,3,0,0
143353,primate,1,1,1,2267, Microcebus sambiranensis,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,3,0,0
236272,primate,1,1,1,3987, Microcebus simmonsi,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,4,0,0
143351,primate,1,1,1,3136, Microcebus tavaratra,eukaryota,animalia,chordata,mammalia,primates,cheirogaleidae,microcebus,1,4,0,0
116890,invertebrate,0,0,1,2070, Microcotyle sebastis,eukaryota,animalia,platyhelminthes,monogenea,mazocraeidea,microcotylidae,microcotyle,0,2,2,2
166773,vertebrate,1,0,1,1348, Microdesmus longipinnis,eukaryota,animalia,chordata,actinopterygii,perciformes,microdesmidae,microdesmus,3,3,1,2
80721,vertebrate,1,0,1,3435, Microgadus proximus,eukaryota,animalia,chordata,actinopterygii,gadiformes,gadidae,microgadus,3,3,1,1
229052,mammal,1,1,1,36191, Microgale longicaudata,eukaryota,animalia,chordata,mammalia,afrosoricida,tenrecidae,microgale,1,0,0,1
229053,mammal,1,1,1,3828, Microgale principula,eukaryota,animalia,chordata,mammalia,afrosoricida,tenrecidae,microgale,1,0,0,1
229054,mammal,1,1,1,1739, Microgale pusilla,eukaryota,animalia,chordata,mammalia,afrosoricida,tenrecidae,microgale,1,0,0,1
143525,vertebrate,1,0,1,1561, Microhyla heymonsi,eukaryota,animalia,chordata,amphibia,anura,microhylidae,microhyla,1,4,1,0
143526,vertebrate,1,0,1,1217, Microhyla ornata,eukaryota,animalia,chordata,amphibia,anura,microhylidae,microhyla,3,4,1,0
182934,vertebrate,1,0,1,1009, Microligea palustris,eukaryota,animalia,chordata,aves,passeriformes,parulidae,microligea,4,3,0,0
184593,vertebrate,1,0,1,5519, Microlophus albemarlensis,eukaryota,animalia,chordata,reptilia,squamata,tropiduridae,microlophus,4,0,0,1
290534,vertebrate,1,0,1,1035, Microlophus delanonis,eukaryota,animalia,chordata,reptilia,squamata,tropiduridae,microlophus,4,0,0,1
148065,mammal,1,1,1,4560, Micronycteris hirsuta,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,micronycteris,4,0,0,1
338419,mammal,1,1,1,1140, Micronycteris matses,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,micronycteris,4,0,0,1
148066,mammal,1,1,1,7598, Micronycteris megalotis,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,micronycteris,4,0,0,1
148067,mammal,1,1,1,2660, Micronycteris minuta,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,micronycteris,4,0,0,1
148069,mammal,1,1,1,1140, Micronycteris schmidtorum,eukaryota,animalia,chordata,mammalia,chiroptera,phyllostomidae,micronycteris,4,0,0,1
161466,vertebrate,1,0,1,1268, Microphis brachyurus,,animalia,chordata,actinopterygii,syngnathiformes,syngnathidae,microphis,0,4,1,0
225394,vertebrate,1,0,1,1745, Micropterus cataractae,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
225061,vertebrate,1,0,1,2093, Micropterus coosae,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
147949,vertebrate,1,0,1,3490, Micropterus dolomieu,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
225391,vertebrate,1,0,1,2094, Micropterus floridanus,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
225393,vertebrate,1,0,1,1396, Micropterus notius,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
225060,vertebrate,1,0,1,2443, Micropterus punctulatus,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
27706,vertebrate,1,0,1,6638, Micropterus salmoides,eukaryota,animalia,chordata,actinopterygii,perciformes,centrarchidae,micropterus,3,4,1,0
29092,rodent,1,1,1,25527, Microtus agrestis,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,3,0,0
47230,rodent,1,1,1,16001, Microtus arvalis,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,1,4,0,0
100895,rodent,1,1,1,25137, Microtus californicus,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,3,0,0
269651,rodent,1,1,1,1143, Microtus daghestanicus,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,1,3,0,0
269652,rodent,1,1,1,1143, Microtus dogramacii,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,3,0,0
184257,rodent,1,1,1,1143, Microtus duodecimcostatus,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,3,0,1
269654,rodent,1,1,1,1524, Microtus gerbei,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,3,0,0
269655,rodent,1,1,1,1524, Microtus guentheri,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,3,0,0
100899,rodent,1,1,1,3459, Microtus kikuchii,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,1,0,0,1
98314,rodent,1,1,1,27425, Microtus longicaudus,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,1,3,0,0
184258,rodent,1,1,1,1143, Microtus lusitanicus,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,4,0,0
269657,rodent,1,1,1,1143, Microtus majori,eukaryota,animalia,chordata,mammalia,rodentia,cricetidae,microtus,4,4,0,0
